0,-0.01095,0.019411,0.040187,0.072626,0.096685,0.028258,0.025134,0.024058,0.024411,0.004796,0.002928,0.008939,0.008325,-0.017438,-0.017735,-0.011302,-0.011305,-0.03297,-0.034711,-0.026753,-0.026023,0.089479,0.0685,0.044691,0.017853,4.2e-05,0.003229,-0.015992,-0.002941,0.021001,-0.002511,-0.023868,0.00094,0.015324,-0.002713,-0.020866,0.00055,0.016008,0.008142,-0.009029,0.00152,0.015998,-0.00994,-0.019428,-0.009879,0.004112,0.024893,0.004185,-0.019118,-0.026439,-0.015963,0.007304,-0.026531,-0.041388,-0.01624,-0.000866,-0.026337,-0.039213,-0.022332,-0.00972,-0.025535,-0.042673,-0.034149
0,-0.011258,0.018925,0.039841,0.072169,0.096132,0.028097,0.025282,0.024121,0.0247,0.004631,0.002996,0.008741,0.008187,-0.01726,-0.017439,-0.011065,-0.011009,-0.033077,-0.034642,-0.026464,-0.025501,0.089395,0.068419,0.045,0.017856,0.000346,0.003166,-0.015757,-0.002616,0.021434,-0.002425,-0.023619,0.001713,0.015796,-0.002943,-0.020131,0.001474,0.017083,0.008246,-0.008675,0.002119,0.016204,-0.009283,-0.018845,-0.009634,0.003914,0.024757,0.004092,-0.019281,-0.026606,-0.016188,0.007357,-0.026783,-0.041159,-0.015473,-0.000843,-0.026715,-0.039138,-0.021634,-0.009781,-0.025617,-0.042708,-0.033758
0,-0.01102,0.019254,0.040109,0.072361,0.096228,0.027936,0.025145,0.024195,0.024563,0.004906,0.00322,0.009296,0.008369,-0.017275,-0.017641,-0.01076,-0.010509,-0.032925,-0.034643,-0.026505,-0.025388,0.089254,0.068191,0.044638,0.01744,-0.000138,0.003388,-0.01592,-0.002661,0.021112,-0.002387,-0.023948,0.001312,0.015226,-0.003054,-0.020728,0.000859,0.016541,0.008008,-0.008852,0.001744,0.015504,-0.012057,-0.021078,-0.011131,0.003285,0.02485,0.004043,-0.019142,-0.026917,-0.016478,0.007667,-0.026619,-0.041487,-0.016321,-0.000874,-0.026575,-0.039578,-0.022935,-0.010163,-0.025714,-0.042818,-0.034321
0,-0.011019,0.019154,0.039566,0.07259,0.097309,0.027928,0.02491,0.023715,0.024813,0.004552,0.00354,0.009592,0.008934,-0.017091,-0.017077,-0.010869,-0.010017,-0.032381,-0.034155,-0.02583,-0.025028,0.088652,0.067312,0.044406,0.017562,0.000323,0.002702,-0.016177,-0.003024,0.021044,-0.002391,-0.023828,0.00118,0.015237,-0.002419,-0.020498,0.000774,0.015994,0.00885,-0.008546,0.000992,0.015301,-0.014242,-0.022691,-0.012032,0.003285,0.025215,0.004498,-0.018845,-0.02671,-0.016969,0.007777,-0.026096,-0.041551,-0.016197,-0.000876,-0.026466,-0.039599,-0.022861,-0.010566,-0.025685,-0.043504,-0.035392
0,-0.010818,0.019597,0.040472,0.073007,0.097109,0.028101,0.025171,0.023473,0.024607,0.004647,0.00338,0.009422,0.00849,-0.017175,-0.017283,-0.010698,-0.010483,-0.032669,-0.034517,-0.025931,-0.025318,0.088643,0.067341,0.044292,0.017664,0.000162,0.003055,-0.016166,-0.003199,0.020767,-0.002185,-0.02421,0.000813,0.014868,-0.00283,-0.020967,0.0001,0.016013,0.00818,-0.008841,0.000927,0.015102,-0.014191,-0.022296,-0.011576,0.003885,0.02529,0.004583,-0.018161,-0.025731,-0.015601,0.007956,-0.026052,-0.040853,-0.015521,-0.001027,-0.025994,-0.039299,-0.022244,-0.010528,-0.026036,-0.042651,-0.03434
0,-0.011502,0.019351,0.039888,0.07334,0.097423,0.028107,0.024902,0.023485,0.02447,0.00458,0.003246,0.009204,0.008991,-0.017187,-0.017351,-0.011226,-0.010944,-0.032659,-0.034607,-0.026074,-0.025338,0.08866,0.067494,0.044392,0.017595,0.000154,0.003229,-0.016092,-0.003335,0.02069,-0.002532,-0.02431,0.000378,0.014918,-0.002588,-0.02086,-0.000393,0.015285,0.00824,-0.008929,0.000493,0.014971,-0.014051,-0.02266,-0.012105,0.003496,0.025008,0.004504,-0.018163,-0.026177,-0.015845,0.007853,-0.025973,-0.041258,-0.016862,-0.001041,-0.025736,-0.039769,-0.022933,-0.010158,-0.025415,-0.042889,-0.035257
0,-0.011218,0.019747,0.040718,0.073286,0.097602,0.028326,0.025445,0.024209,0.025047,0.004303,0.003561,0.009302,0.009038,-0.017442,-0.017459,-0.010829,-0.010565,-0.033063,-0.034736,-0.026411,-0.025237,0.089068,0.067556,0.044319,0.017273,0.000361,0.003171,-0.016142,-0.003169,0.020245,-0.002227,-0.024315,0.000518,0.015191,-0.002965,-0.021414,-0.000454,0.015332,0.00819,-0.00949,0.000313,0.014583,-0.013995,-0.021434,-0.0117,0.003463,0.024663,0.004727,-0.017721,-0.025259,-0.015176,0.008037,-0.025716,-0.039957,-0.015979,-0.001131,-0.025946,-0.038869,-0.022645,-0.011109,-0.02595,-0.04226,-0.033876
0,-0.010982,0.019625,0.040525,0.073349,0.097049,0.028236,0.025284,0.023479,0.024441,0.004653,0.003096,0.00898,0.008292,-0.017577,-0.017783,-0.011275,-0.011215,-0.03286,-0.034893,-0.026661,-0.025789,0.089158,0.067608,0.044273,0.017159,-0.000537,0.003053,-0.016186,-0.003376,0.02049,-0.002347,-0.024282,0.000382,0.014706,-0.002737,-0.021265,-0.000363,0.0154,0.007976,-0.009127,0.001058,0.015518,-0.014368,-0.022305,-0.011813,0.003515,0.024783,0.004672,-0.01804,-0.025836,-0.015743,0.007883,-0.025963,-0.040574,-0.016042,-0.001051,-0.026037,-0.039197,-0.022181,-0.010631,-0.026127,-0.043286,-0.03489
0,-0.011168,0.019252,0.040502,0.072775,0.097144,0.028168,0.025299,0.024272,0.025041,0.004688,0.003548,0.009235,0.00901,-0.017256,-0.01757,-0.010919,-0.010455,-0.032931,-0.034855,-0.026291,-0.025294,0.08932,0.068298,0.044971,0.018069,0.000927,0.00322,-0.015487,-0.002291,0.021375,-0.002472,-0.023683,0.001558,0.015743,-0.00296,-0.02042,0.000689,0.01632,0.008263,-0.008703,0.001299,0.015369,-0.010476,-0.019887,-0.010894,0.002693,0.023227,0.004199,-0.01889,-0.026608,-0.016011,0.007733,-0.026846,-0.04121,-0.015984,-0.00088,-0.026613,-0.039688,-0.022811,-0.010085,-0.025759,-0.042455,-0.034186
0,-0.011083,0.019383,0.040219,0.073029,0.097718,0.028106,0.024811,0.023119,0.025014,0.004566,0.003205,0.009763,0.008323,-0.017166,-0.017537,-0.011105,-0.010649,-0.032688,-0.03467,-0.026232,-0.025748,0.089003,0.067324,0.044274,0.01744,-0.000209,0.002876,-0.016007,-0.003034,0.020565,-0.002381,-0.024386,0.001006,0.014935,-0.002972,-0.020861,0.000154,0.01495,0.008198,-0.009047,0.000337,0.01501,-0.016693,-0.02456,-0.013525,0.002778,0.024703,0.004535,-0.018613,-0.026503,-0.016719,0.007912,-0.026001,-0.041658,-0.016281,-0.001058,-0.02582,-0.040073,-0.02321,-0.01083,-0.02595,-0.043619,-0.035941
0,-0.011306,0.019623,0.040478,0.073521,0.097691,0.028212,0.025212,0.024045,0.024857,0.004701,0.002918,0.008969,0.008932,-0.017596,-0.017657,-0.011842,-0.010952,-0.033258,-0.035003,-0.026775,-0.025563,0.088355,0.067018,0.043817,0.017054,-0.00043,0.003438,-0.016354,-0.003714,0.020153,-0.002236,-0.024425,0.000531,0.014783,-0.002786,-0.021002,-0.000603,0.015195,0.00785,-0.009517,0.000725,0.014819,-0.016322,-0.024511,-0.014133,0.001573,0.022709,0.00442,-0.018164,-0.026647,-0.016516,0.008027,-0.026032,-0.041065,-0.016002,-0.000567,-0.026136,-0.039192,-0.022426,-0.010469,-0.026053,-0.042871,-0.034172
0,-0.010639,0.020065,0.04122,0.073613,0.097732,0.028337,0.025354,0.024205,0.025241,0.004553,0.003472,0.009036,0.008795,-0.017877,-0.017659,-0.010725,-0.01054,-0.032897,-0.034846,-0.026664,-0.025261,0.08926,0.067461,0.044501,0.017488,0.000125,0.003201,-0.015692,-0.00251,0.020966,-0.002266,-0.023905,0.001108,0.01511,-0.002984,-0.020574,7.4e-05,0.01587,0.00818,-0.009286,0.001444,0.015903,-0.014493,-0.022769,-0.013038,0.001742,0.022085,0.004317,-0.018466,-0.026569,-0.016034,0.007832,-0.026011,-0.040724,-0.015808,-0.000808,-0.026495,-0.039618,-0.022536,-0.010771,-0.026253,-0.043172,-0.034301
0,-0.010864,0.019785,0.040412,0.073591,0.097729,0.028586,0.024992,0.023745,0.025309,0.00455,0.002997,0.009049,0.008724,-0.017662,-0.017894,-0.011324,-0.010882,-0.032836,-0.034831,-0.026882,-0.025688,0.089069,0.067363,0.04397,0.017026,-0.000176,0.003178,-0.016273,-0.003553,0.019821,-0.002419,-0.024208,0.000398,0.014511,-0.002543,-0.02108,-0.000211,0.014955,0.008348,-0.009122,0.00097,0.015435,-0.014885,-0.023213,-0.013058,0.001846,0.022067,0.004619,-0.018247,-0.026162,-0.016299,0.007848,-0.025914,-0.040717,-0.015543,-0.000836,-0.025912,-0.039453,-0.022321,-0.0103,-0.02567,-0.042891,-0.034742
0,-0.010386,0.020166,0.040909,0.073332,0.097425,0.027986,0.025144,0.023792,0.02501,0.004479,0.003419,0.009343,0.008734,-0.017439,-0.017701,-0.010298,-0.010266,-0.032959,-0.034663,-0.026123,-0.025269,0.089177,0.067281,0.044359,0.017399,-0.000138,0.003277,-0.015886,-0.002831,0.020732,-0.002317,-0.023986,0.001076,0.014741,-0.003032,-0.020502,-0.00018,0.015366,0.007892,-0.008772,0.001397,0.015919,-0.01327,-0.021864,-0.012035,0.002574,0.023124,0.00437,-0.018487,-0.026162,-0.015778,0.007758,-0.026311,-0.040851,-0.015704,-0.000842,-0.026004,-0.039339,-0.022332,-0.010383,-0.026187,-0.043112,-0.034385
0,-0.010576,0.01978,0.04066,0.073073,0.097374,0.028396,0.025008,0.023404,0.025002,0.00467,0.00261,0.008997,0.008415,-0.017616,-0.018218,-0.011529,-0.011416,-0.032971,-0.035293,-0.026901,-0.025672,0.088624,0.067035,0.044279,0.017212,-0.000137,0.003477,-0.016164,-0.0033,0.020027,-0.002413,-0.024132,0.001152,0.014898,-0.002987,-0.020333,0.000495,0.015388,0.008312,-0.008631,0.00132,0.015358,-0.014476,-0.02325,-0.013316,0.001225,0.022314,0.003969,-0.018474,-0.026635,-0.016643,0.008221,-0.026676,-0.041238,-0.015234,-0.000812,-0.026058,-0.0394,-0.022267,-0.010219,-0.026516,-0.043557,-0.034407
0,-0.010879,0.019397,0.040474,0.073,0.096957,0.028128,0.024928,0.023408,0.02481,0.004469,0.002782,0.00904,0.00781,-0.017941,-0.018035,-0.011229,-0.011051,-0.032842,-0.034718,-0.026618,-0.026059,0.089367,0.06767,0.044408,0.017112,-0.000359,0.003108,-0.016424,-0.003166,0.020213,-0.002569,-0.024174,0.000696,0.014646,-0.002808,-0.020827,-0.000266,0.014867,0.008234,-0.008632,0.001494,0.015668,-0.012138,-0.020915,-0.011358,0.002432,0.022528,0.004323,-0.018682,-0.026155,-0.015839,0.007853,-0.026301,-0.040657,-0.015454,-0.000848,-0.025792,-0.038776,-0.02137,-0.010166,-0.025922,-0.042662,-0.034247
0,-0.011227,0.01949,0.04117,0.072764,0.097108,0.028495,0.025612,0.024711,0.024861,0.004743,0.002951,0.008648,0.008784,-0.01766,-0.017948,-0.011302,-0.010956,-0.033534,-0.035427,-0.027393,-0.02539,0.089729,0.068522,0.044967,0.017745,0.000601,0.003362,-0.015742,-0.002715,0.02085,-0.002444,-0.02381,0.001122,0.016292,-0.002977,-0.02027,0.000762,0.01725,0.008264,-0.009438,0.001281,0.015333,-0.008533,-0.018648,-0.010104,0.002438,0.022461,0.003926,-0.018702,-0.026423,-0.016,0.007424,-0.02705,-0.041229,-0.016383,-0.00048,-0.027083,-0.039549,-0.022462,-0.009779,-0.025631,-0.041752,-0.033116
0,-0.010523,0.019792,0.040279,0.072933,0.096855,0.028085,0.024638,0.022823,0.024721,0.004551,0.002281,0.008701,0.007578,-0.017624,-0.018344,-0.011618,-0.011092,-0.032854,-0.035081,-0.026966,-0.025875,0.088903,0.06715,0.043862,0.017024,-0.000327,0.003055,-0.016469,-0.003254,0.019793,-0.002426,-0.024399,0.000902,0.014358,-0.002703,-0.020556,0.000454,0.015007,0.008444,-0.008628,0.001146,0.015565,-0.014766,-0.02362,-0.013138,0.001315,0.02262,0.004016,-0.018908,-0.027014,-0.016822,0.008114,-0.026667,-0.041822,-0.015765,-0.000676,-0.025838,-0.039328,-0.021945,-0.009864,-0.025828,-0.043232,-0.034659
0,-0.010807,0.019428,0.040747,0.072263,0.096492,0.028506,0.025515,0.024471,0.025231,0.004729,0.003109,0.008997,0.009168,-0.017467,-0.017597,-0.011108,-0.010657,-0.033088,-0.034994,-0.026901,-0.025419,0.089527,0.068196,0.044548,0.017567,-0.000249,0.003358,-0.01591,-0.003235,0.020374,-0.002218,-0.023921,0.000769,0.015655,-0.002989,-0.020897,5.9e-05,0.016275,0.007803,-0.009616,0.000817,0.014946,-0.011268,-0.020487,-0.011202,0.001766,0.02235,0.004219,-0.018518,-0.025957,-0.016054,0.007539,-0.026295,-0.040477,-0.015742,-0.000674,-0.026312,-0.038988,-0.022235,-0.010202,-0.025706,-0.041412,-0.033142
0,-0.010354,0.019993,0.040662,0.072741,0.097115,0.028242,0.024772,0.023292,0.024503,0.004728,0.002602,0.008661,0.00846,-0.017569,-0.018091,-0.011495,-0.011192,-0.032789,-0.034883,-0.027041,-0.025884,0.08932,0.067647,0.044011,0.016789,-0.000394,0.003142,-0.016017,-0.002806,0.020605,-0.002318,-0.024078,0.001166,0.01447,-0.002791,-0.020664,0.000313,0.01548,0.008124,-0.009038,0.001424,0.01603,-0.014642,-0.022957,-0.012516,0.002857,0.024362,0.004202,-0.018939,-0.026753,-0.015633,0.007996,-0.026283,-0.041193,-0.015912,-0.000674,-0.026444,-0.038789,-0.021851,-0.010596,-0.026235,-0.042808,-0.034405
0,-0.010674,0.019679,0.040444,0.072366,0.096519,0.028318,0.025457,0.02432,0.024763,0.004768,0.003085,0.008717,0.00886,-0.017634,-0.017901,-0.011091,-0.010993,-0.033223,-0.034894,-0.027193,-0.025676,0.089608,0.068254,0.04451,0.017338,5.9e-05,0.003469,-0.015537,-0.002798,0.020815,-0.002201,-0.023389,0.001394,0.015173,-0.003068,-0.020395,0.000477,0.016039,0.007797,-0.009182,0.001889,0.015569,-0.01168,-0.020725,-0.011435,0.001632,0.022465,0.003944,-0.018777,-0.026658,-0.016021,0.007545,-0.026478,-0.040913,-0.016298,-0.000612,-0.026641,-0.038956,-0.022222,-0.010305,-0.026321,-0.042214,-0.033534
0,-0.01073,0.019337,0.040795,0.07261,0.096625,0.028398,0.025232,0.024225,0.024199,0.004754,0.003169,0.008845,0.00797,-0.017813,-0.017797,-0.011565,-0.011378,-0.033295,-0.035079,-0.027082,-0.025822,0.089378,0.068334,0.044733,0.01744,-0.000105,0.003565,-0.015424,-0.002278,0.021677,-0.002341,-0.02354,0.001849,0.015894,-0.003064,-0.020419,0.00105,0.016653,0.007853,-0.009385,0.001434,0.015893,-0.010372,-0.019493,-0.009829,0.003597,0.025009,0.004083,-0.019358,-0.026677,-0.015255,0.007501,-0.027002,-0.041129,-0.015336,-0.0008,-0.026829,-0.038988,-0.021708,-0.010087,-0.025588,-0.04233,-0.033417
0,-0.010941,0.019301,0.040144,0.072627,0.096631,0.028098,0.025028,0.023649,0.024339,0.004701,0.002864,0.008807,0.00836,-0.017547,-0.017837,-0.011302,-0.011208,-0.032884,-0.034896,-0.026809,-0.025694,0.089329,0.067909,0.044428,0.017489,0.000371,0.003375,-0.015777,-0.002214,0.021224,-0.002413,-0.023385,0.001702,0.01572,-0.002809,-0.02077,0.000662,0.01584,0.007868,-0.00926,0.001662,0.016057,-0.012448,-0.021419,-0.011492,0.002516,0.023733,0.003995,-0.019408,-0.027061,-0.015616,0.007623,-0.02658,-0.041201,-0.015989,-0.00074,-0.0266,-0.039165,-0.021936,-0.010366,-0.026001,-0.042807,-0.034278
0,-0.010717,0.019698,0.040902,0.072566,0.097022,0.028242,0.025706,0.023994,0.024741,0.004804,0.002902,0.008729,0.008636,-0.017667,-0.017751,-0.011158,-0.011195,-0.033279,-0.035214,-0.026925,-0.026034,0.089193,0.067879,0.04469,0.017615,0.000482,0.003673,-0.01531,-0.002072,0.021401,-0.00226,-0.023455,0.002024,0.015869,-0.003188,-0.020526,0.000916,0.01623,0.007599,-0.009187,0.001823,0.015514,-0.010721,-0.020673,-0.011402,0.001995,0.023286,0.00355,-0.019597,-0.027289,-0.016105,0.007756,-0.026845,-0.04096,-0.015571,-0.000607,-0.026632,-0.038823,-0.021836,-0.00983,-0.025964,-0.042019,-0.033084
0,-0.01051,0.019271,0.040065,0.071887,0.095603,0.0277,0.024367,0.0229,0.023923,0.004718,0.002995,0.00906,0.007685,-0.017417,-0.017772,-0.011857,-0.012003,-0.033012,-0.035107,-0.026488,-0.025967,0.089423,0.067984,0.045333,0.018317,0.001387,0.003581,-0.014716,-0.000831,0.021401,-0.002461,-0.022527,0.003441,0.015258,-0.00328,-0.019412,0.002013,0.015757,0.008126,-0.008064,0.001919,0.015903,-0.011946,-0.020987,-0.011591,0.00088,0.020438,0.004205,-0.019711,-0.027513,-0.015091,0.007962,-0.026979,-0.040895,-0.014344,-0.001305,-0.026106,-0.038647,-0.021282,-0.010787,-0.026313,-0.043166,-0.035077
0,-0.009593,0.019163,0.040752,0.071478,0.096635,0.02836,0.02509,0.023638,0.025094,0.004874,0.003414,0.008718,0.007964,-0.017297,-0.017787,-0.011205,-0.01216,-0.033249,-0.035096,-0.026319,-0.026419,0.089496,0.068901,0.04559,0.019136,0.003787,0.003454,-0.012249,0.002477,0.021647,-0.001848,-0.020522,0.006777,0.016053,-0.00386,-0.018261,0.004331,0.016469,0.006962,-0.008554,0.00363,0.01726,-0.010267,-0.020004,-0.012201,-0.000694,0.019785,0.00341,-0.02298,-0.029991,-0.014164,0.007505,-0.0288,-0.040744,-0.012845,-0.000495,-0.028086,-0.039474,-0.02095,-0.010425,-0.026749,-0.042145,-0.03424
0,-0.010056,0.019256,0.041052,0.071928,0.096741,0.027925,0.025499,0.022697,0.023906,0.004766,0.00328,0.008872,0.006249,-0.018467,-0.018223,-0.011828,-0.013169,-0.033339,-0.035876,-0.027043,-0.026391,0.089118,0.068494,0.044994,0.018938,0.004176,0.0037,-0.012076,0.002865,0.021639,-0.002258,-0.020184,0.007357,0.015575,-0.004067,-0.018529,0.00375,0.014698,0.006947,-0.008223,0.00364,0.016191,-0.011721,-0.020542,-0.013252,-0.00237,0.016401,0.003675,-0.021813,-0.029195,-0.013244,0.00782,-0.02868,-0.041191,-0.012941,-0.000714,-0.027621,-0.039251,-0.020584,-0.011687,-0.027165,-0.042326,-0.034577
0,-0.011811,0.01705,0.038261,0.070347,0.094585,0.028041,0.024547,0.022316,0.023351,0.005081,0.003422,0.007402,0.006035,-0.017382,-0.0182,-0.011961,-0.014721,-0.033995,-0.036198,-0.027585,-0.028562,0.087558,0.068966,0.046661,0.020295,0.00626,0.004824,-0.010861,0.004429,0.021769,-0.001999,-0.018829,0.009033,0.015733,-0.00421,-0.016548,0.005892,0.015503,0.006045,-0.007748,0.004801,0.016791,-0.007305,-0.018143,-0.010357,0.000647,0.018055,0.00366,-0.021859,-0.028191,-0.010865,0.007831,-0.02891,-0.039066,-0.009881,-0.00069,-0.027979,-0.037709,-0.016823,-0.010943,-0.027043,-0.04106,-0.031143
0,-0.011166,0.017626,0.040779,0.071285,0.096692,0.028064,0.025201,0.02082,0.022566,0.004917,0.002819,0.006784,0.005127,-0.017773,-0.018745,-0.013557,-0.015169,-0.033554,-0.036353,-0.027838,-0.027954,0.087908,0.068522,0.045575,0.01962,0.006342,0.004791,-0.009641,0.004979,0.021881,-0.001704,-0.019103,0.009752,0.015615,-0.004894,-0.017287,0.005434,0.014531,0.005641,-0.008695,0.00426,0.016135,-0.009881,-0.020024,-0.012643,-0.002412,0.016548,0.002769,-0.023646,-0.030051,-0.010027,0.007807,-0.028984,-0.039912,-0.009973,-0.000493,-0.028028,-0.037654,-0.018075,-0.010671,-0.026856,-0.040922,-0.032736
